,index,YEAR,MONTH_NAME,EPISODE_ID,EVENT_ID,LOCATION,STATE,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,LATITUDE,LONGITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,MAGNITUDE,FLOOD_CAUSE,TOR_F_SCALE,Month_Num,Month_Day,geometry,index_right,city,state_id,state_name,lat,lng
78,17964,2024,January,187660,1152342,MAKAHA VALLEY,HAWAII,Flash Flood,08-JAN-24 12:44:00,09-JAN-24 15:54:00,21.4872,-158.2019,21.4872,-158.2019,21.4722,-158.2217,,Heavy Rain,,1,2024-01-08,POINT (-1473306.3412228958 17498247.693862196),4096,Makaha,HI,Hawaii,21.4739,-158.2102
79,17965,2024,January,187660,1152342,MAKAHA VALLEY,HAWAII,Flash Flood,08-JAN-24 12:44:00,09-JAN-24 15:54:00,21.4745,-158.1879,21.4872,-158.2019,21.4722,-158.2217,,Heavy Rain,,1,2024-01-08,POINT (-1474997.84706493 17499521.95951926),25973,Makaha Valley,HI,Hawaii,21.4844,-158.1843
80,17966,2024,January,187660,1152342,MAKAHA,HAWAII,Flash Flood,08-JAN-24 12:44:00,09-JAN-24 15:54:00,21.4597,-158.2077,21.4872,-158.2019,21.4722,-158.2217,,Heavy Rain,,1,2024-01-08,POINT (-1473075.933952182 17501492.45599771),4096,Makaha,HI,Hawaii,21.4739,-158.2102
81,19933,2024,January,188590,1159209,GONZALES,TEXAS,Hail,08-JAN-24 14:09:00,08-JAN-24 14:09:00,29.51,-97.5,29.51,-97.5,29.51,-97.5,1.75,,,1,2024-01-08,POINT (-7633683.267778853 11972995.880107457),5259,Gonzales,TX,Texas,29.5126,-97.4472
82,17967,2024,January,187660,1152342,MAKAHA,HAWAII,Flash Flood,08-JAN-24 12:44:00,09-JAN-24 15:54:00,21.4722,-158.2217,21.4872,-158.2019,21.4722,-158.2217,,Heavy Rain,,1,2024-01-08,POINT (-1471387.5775043587 17500240.985648006),4096,Makaha,HI,Hawaii,21.4739,-158.2102
83,18602,2024,January,186965,1150113,SANTA ROSA BEACH,FLORIDA,Thunderstorm Wind,09-JAN-24 04:28:00,09-JAN-24 04:28:00,30.3464,-86.2301,30.3464,-86.2301,30.3464,-86.2301,92.0,,,1,2024-01-09,POINT (-7804724.546700307 9852581.865724375),4491,Miramar Beach,FL,Florida,30.3854,-86.3442
84,18596,2024,January,186964,1149916,TAYLOR,ALABAMA,Thunderstorm Wind,09-JAN-24 07:52:00,09-JAN-24 07:52:00,31.16,-85.46,31.16,-85.46,31.16,-85.46,60.0,,,1,2024-01-09,POINT (-7624290.2383620925 9716395.51319518),8808,Taylor,AL,Alabama,31.1658,-85.4697
85,18595,2024,January,186964,1149915,SLOCOMB,ALABAMA,Thunderstorm Wind,09-JAN-24 07:45:00,09-JAN-24 07:45:00,31.1,-85.59,31.1,-85.59,31.1,-85.59,60.0,,,1,2024-01-09,POINT (-7638209.167637121 9739533.897730453),11281,Slocomb,AL,Alabama,31.1103,-85.5954
86,18594,2024,January,186964,1149914,OZARK,ALABAMA,Thunderstorm Wind,09-JAN-24 07:25:00,09-JAN-24 07:25:00,31.44,-85.64,31.44,-85.64,31.44,-85.64,60.0,,,1,2024-01-09,POINT (-7566636.262751615 9751937.601320226),3058,Ozark,AL,Alabama,31.4508,-85.6473
87,18597,2024,January,186964,1149917,ASHFORD,ALABAMA,Thunderstorm Wind,09-JAN-24 08:15:00,09-JAN-24 08:15:00,31.18,-85.23,31.18,-85.23,31.18,-85.23,60.0,,,1,2024-01-09,POINT (-7617735.268009137 9674670.643722998),10077,Ashford,AL,Alabama,31.1858,-85.2359
88,18598,2024,January,186964,1150249,MEMPHIS,ALABAMA,Tornado,09-JAN-24 05:53:00,09-JAN-24 05:55:00,31.135,-85.3554,31.135,-85.3554,31.1485,-85.3427,,,EF1,1,2024-01-09,POINT (-7628585.439519625 9697011.579628078),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
89,18599,2024,January,186964,1150249,WILSON MILL,ALABAMA,Tornado,09-JAN-24 05:53:00,09-JAN-24 05:55:00,31.1485,-85.3427,31.135,-85.3554,31.1485,-85.3427,,,EF1,1,2024-01-09,POINT (-7625591.3698812295 9694849.839295462),21487,Avon,AL,Alabama,31.1797,-85.279
90,18600,2024,January,186964,1150318,MADRID,ALABAMA,Tornado,09-JAN-24 08:03:00,09-JAN-24 08:22:00,30.998,-85.403,30.998,-85.403,31.1789,-85.1191,,,EF2,1,2024-01-09,POINT (-7658210.856617947 9704153.382384747),24544,Madrid,AL,Alabama,31.0356,-85.3992
91,18601,2024,January,186964,1150318,FARLEY NUCLEAR PLANT,ALABAMA,Tornado,09-JAN-24 08:03:00,09-JAN-24 08:22:00,31.1789,-85.1191,30.998,-85.403,31.1789,-85.1191,,,EF2,1,2024-01-09,POINT (-7616740.341075149 9654443.752688577),22414,Gordon,AL,Alabama,31.1436,-85.0925
92,18574,2024,January,186937,1158070,SANDS,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 19:00:00,36.2482,-81.6211,36.2483,-81.6214,36.249,-81.6211,,Heavy Rain,,1,2024-01-09,POINT (-6554789.5431907205 9189387.805332335),2272,Boone,NC,North Carolina,36.2111,-81.6669
93,18605,2024,January,186965,1150117,DOUGLAS CROSSROADS,FLORIDA,Thunderstorm Wind,09-JAN-24 04:55:00,09-JAN-24 04:55:00,30.68,-85.98,30.68,-85.98,30.68,-85.98,56.0,,,1,2024-01-09,POINT (-7731062.117268086 9807880.6521532),16867,Ponce de Leon,FL,Florida,30.7234,-85.9374
94,17333,2024,January,186883,1147335,VAN WYCK,SOUTH CAROLINA,Flash Flood,09-JAN-24 15:25:00,09-JAN-24 16:00:00,34.9664,-80.8662,34.9662,-80.8675,34.9654,-80.8681,,Heavy Rain,,1,2024-01-09,POINT (-6772552.274359429 9034422.058234543),5508,Marvin,NC,North Carolina,34.9889,-80.8033
95,17334,2024,January,186883,1147335,VAN WYCK,SOUTH CAROLINA,Flash Flood,09-JAN-24 15:25:00,09-JAN-24 16:00:00,34.9649,-80.867,34.9662,-80.8675,34.9654,-80.8681,,Heavy Rain,,1,2024-01-09,POINT (-6772856.138682334 9034493.184064033),5508,Marvin,NC,North Carolina,34.9889,-80.8033
96,17335,2024,January,186883,1147335,VAN WYCK,SOUTH CAROLINA,Flash Flood,09-JAN-24 15:25:00,09-JAN-24 16:00:00,34.9654,-80.8681,34.9662,-80.8675,34.9654,-80.8681,,Heavy Rain,,1,2024-01-09,POINT (-6772794.010166365 9034680.190234484),5508,Marvin,NC,North Carolina,34.9889,-80.8033
97,21887,2024,January,188238,1158263,ESTOPINAL,LOUISIANA,Thunderstorm Wind,09-JAN-24 02:25:00,09-JAN-24 02:25:00,29.87,-89.82,29.87,-89.82,29.87,-89.82,50.0,,,1,2024-01-09,POINT (-7884772.537160863 10539206.149007848),10467,Poydras,LA,Louisiana,29.8626,-89.8877
98,21888,2024,January,188238,1158264,MC CLANE CITY,LOUISIANA,Flash Flood,09-JAN-24 02:27:00,09-JAN-24 03:27:00,30.27,-89.74,30.27,-89.74,30.2739,-89.7453,,Heavy Rain,,1,2024-01-09,POINT (-7799095.748154041 10515728.000146776),514,Slidell,LA,Louisiana,30.2887,-89.7828
99,21889,2024,January,188238,1158264,MC CLANE CITY,LOUISIANA,Flash Flood,09-JAN-24 02:27:00,09-JAN-24 03:27:00,30.2644,-89.7403,30.27,-89.74,30.2739,-89.7453,,Heavy Rain,,1,2024-01-09,POINT (-7800303.593817842 10515897.976291876),514,Slidell,LA,Louisiana,30.2887,-89.7828
100,21890,2024,January,188238,1158264,MC CLANE CITY,LOUISIANA,Flash Flood,09-JAN-24 02:27:00,09-JAN-24 03:27:00,30.266,-89.747,30.27,-89.74,30.2739,-89.7453,,Heavy Rain,,1,2024-01-09,POINT (-7799838.868697377 10517125.42856581),514,Slidell,LA,Louisiana,30.2887,-89.7828
101,21891,2024,January,188238,1158264,SLIDELL,LOUISIANA,Flash Flood,09-JAN-24 02:27:00,09-JAN-24 03:27:00,30.2739,-89.7453,30.27,-89.74,30.2739,-89.7453,,Heavy Rain,,1,2024-01-09,POINT (-7798157.668459999 10516645.277297985),514,Slidell,LA,Louisiana,30.2887,-89.7828
102,21892,2024,January,188238,1158265,ST JOE,LOUISIANA,Flash Flood,09-JAN-24 02:29:00,09-JAN-24 03:29:00,30.36,-89.75,30.36,-89.75,30.3629,-89.7527,,Heavy Rain,,1,2024-01-09,POINT (-7779450.367586566 10515781.519157756),9700,Pearl River,LA,Louisiana,30.3688,-89.7495
103,21893,2024,January,188238,1158265,ST JOE,LOUISIANA,Flash Flood,09-JAN-24 02:29:00,09-JAN-24 03:29:00,30.352,-89.7481,30.36,-89.75,30.3629,-89.7527,,Heavy Rain,,1,2024-01-09,POINT (-7781212.294012271 10515587.422096083),9700,Pearl River,LA,Louisiana,30.3688,-89.7495
104,21894,2024,January,188238,1158265,ST JOE,LOUISIANA,Flash Flood,09-JAN-24 02:29:00,09-JAN-24 03:29:00,30.3551,-89.7577,30.36,-89.75,30.3629,-89.7527,,Heavy Rain,,1,2024-01-09,POINT (-7780373.658161351 10517323.600143299),9700,Pearl River,LA,Louisiana,30.3688,-89.7495
105,21895,2024,January,188238,1158265,ST JOE,LOUISIANA,Flash Flood,09-JAN-24 02:29:00,09-JAN-24 03:29:00,30.3629,-89.7527,30.36,-89.75,30.3629,-89.7527,,Heavy Rain,,1,2024-01-09,POINT (-7778776.446602893 10516228.612565588),9700,Pearl River,LA,Louisiana,30.3688,-89.7495
106,17336,2024,January,186937,1157363,SPRAY,NORTH CAROLINA,Flood,09-JAN-24 21:35:00,10-JAN-24 04:30:00,36.5264,-79.7658,36.5014,-79.7556,36.504,-79.7587,,Heavy Rain,,1,2024-01-09,POINT (-6454176.441845265 8926922.923920412),2891,Eden,NC,North Carolina,36.5027,-79.7412
107,17337,2024,January,186937,1157363,SPRAY,NORTH CAROLINA,Flood,09-JAN-24 21:35:00,10-JAN-24 04:30:00,36.525,-79.767,36.5014,-79.7556,36.504,-79.7587,,Heavy Rain,,1,2024-01-09,POINT (-6454463.954773127 8927043.333560815),2891,Eden,NC,North Carolina,36.5027,-79.7412
108,17338,2024,January,186937,1157363,SPRAY,NORTH CAROLINA,Flood,09-JAN-24 21:35:00,10-JAN-24 04:30:00,36.5225,-79.7551,36.5014,-79.7556,36.504,-79.7587,,Heavy Rain,,1,2024-01-09,POINT (-6454547.325393173 8925227.962081129),2891,Eden,NC,North Carolina,36.5027,-79.7412
109,17339,2024,January,186937,1157363,SPRAY,NORTH CAROLINA,Flood,09-JAN-24 21:35:00,10-JAN-24 04:30:00,36.5142,-79.7525,36.5014,-79.7556,36.504,-79.7587,,Heavy Rain,,1,2024-01-09,POINT (-6455954.468978073 8924536.680501485),2891,Eden,NC,North Carolina,36.5027,-79.7412
110,17340,2024,January,186937,1157363,EDEN,NORTH CAROLINA,Flood,09-JAN-24 21:35:00,10-JAN-24 04:30:00,36.504,-79.7587,36.5014,-79.7556,36.504,-79.7587,,Heavy Rain,,1,2024-01-09,POINT (-6457972.281674309 8925045.896845762),2891,Eden,NC,North Carolina,36.5027,-79.7412
111,17341,2024,January,186937,1157372,PRICE,NORTH CAROLINA,Flood,09-JAN-24 16:40:00,10-JAN-24 02:55:00,36.5349,-79.9919,36.5349,-79.9919,36.5389,-79.9885,,Heavy Rain,,1,2024-01-09,POINT (-6459468.206188314 8959959.444741007),14673,Stoneville,NC,North Carolina,36.4653,-79.9064
112,17342,2024,January,186935,1159363,OAK LEVEL,VIRGINIA,Flash Flood,09-JAN-24 16:30:00,09-JAN-24 19:30:00,36.793,-79.9269,36.7923,-79.9264,36.7923,-79.9261,,Heavy Rain,,1,2024-01-09,POINT (-6411358.5089308685 8960071.202887386),19008,Oak Level,VA,Virginia,36.7944,-79.9391
113,17343,2024,January,186935,1159363,OAK LEVEL,VIRGINIA,Flash Flood,09-JAN-24 16:30:00,09-JAN-24 19:30:00,36.7933,-79.9268,36.7923,-79.9264,36.7923,-79.9261,,Heavy Rain,,1,2024-01-09,POINT (-6411302.036569148 8960067.861995386),19008,Oak Level,VA,Virginia,36.7944,-79.9391
114,17344,2024,January,186935,1159363,OAK LEVEL,VIRGINIA,Flash Flood,09-JAN-24 16:30:00,09-JAN-24 19:30:00,36.7931,-79.9266,36.7923,-79.9264,36.7923,-79.9261,,Heavy Rain,,1,2024-01-09,POINT (-6411331.815312255 8960031.826715542),19008,Oak Level,VA,Virginia,36.7944,-79.9391
115,17345,2024,January,186935,1159363,OAK LEVEL,VIRGINIA,Flash Flood,09-JAN-24 16:30:00,09-JAN-24 19:30:00,36.7926,-79.9263,36.7923,-79.9264,36.7923,-79.9261,,Heavy Rain,,1,2024-01-09,POINT (-6411412.164227164 8959970.43399548),19008,Oak Level,VA,Virginia,36.7944,-79.9391
116,18606,2024,January,186965,1150118,DOUGLAS CROSSROADS,FLORIDA,Hail,09-JAN-24 05:01:00,09-JAN-24 05:01:00,30.69,-86.0,30.69,-86.0,30.69,-86.0,1.0,,,1,2024-01-09,POINT (-7729034.61419754 9811678.024753213),16867,Ponce de Leon,FL,Florida,30.7234,-85.9374
117,18604,2024,January,186965,1150116,DOUGLAS CROSSROADS,FLORIDA,Hail,09-JAN-24 04:55:00,09-JAN-24 04:55:00,30.68,-85.98,30.68,-85.98,30.68,-85.98,1.25,,,1,2024-01-09,POINT (-7731062.117268086 9807880.6521532),16867,Ponce de Leon,FL,Florida,30.7234,-85.9374
118,18603,2024,January,186965,1150115,SANTA ROSA BEACH,FLORIDA,Thunderstorm Wind,09-JAN-24 04:33:00,09-JAN-24 04:33:00,30.4,-86.21,30.4,-86.21,30.4,-86.21,52.0,,,1,2024-01-09,POINT (-7792967.894230758 9849101.245782873),4491,Miramar Beach,FL,Florida,30.3854,-86.3442
119,18593,2024,January,186964,1149913,GENEVA,ALABAMA,Thunderstorm Wind,09-JAN-24 07:23:00,09-JAN-24 07:23:00,31.03,-85.87,31.03,-85.87,31.03,-85.87,60.0,,,1,2024-01-09,POINT (-7655296.649617553 9790244.176182637),7349,Geneva,AL,Alabama,31.0437,-85.8763
120,18591,2024,January,186964,1149910,DOTHAN,ALABAMA,Hail,09-JAN-24 05:53:00,09-JAN-24 05:53:00,31.22,-85.39,31.22,-85.39,31.22,-85.39,1.5,,,1,2024-01-09,POINT (-7610895.631967392 9704299.018552583),636,Dothan,AL,Alabama,31.2336,-85.407
121,17353,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3179,-80.058,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6500485.004423178 8961587.069190789),10829,Walnut Cove,NC,North Carolina,36.2938,-80.1408
122,17352,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3244,-80.0408,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6498799.490323295 8959315.56276299),10512,Madison,NC,North Carolina,36.3868,-79.975
123,17351,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3283,-80.0377,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6498003.520228223 8959006.992718894),10512,Madison,NC,North Carolina,36.3868,-79.975
124,17350,2024,January,186935,1159368,BASSETT FORKS,VIRGINIA,Flood,09-JAN-24 14:14:00,09-JAN-24 18:00:00,36.7484,-79.9378,36.7478,-79.9382,36.7484,-79.9378,,Heavy Rain,,1,2024-01-09,POINT (-6419641.346490437 8959999.607112387),13268,Stanleytown,VA,Virginia,36.7514,-79.9524
125,17349,2024,January,186935,1159368,BASSETT FORKS,VIRGINIA,Flood,09-JAN-24 14:14:00,09-JAN-24 18:00:00,36.7465,-79.9373,36.7478,-79.9382,36.7484,-79.9378,,Heavy Rain,,1,2024-01-09,POINT (-6419965.902508032 8959857.991791282),13268,Stanleytown,VA,Virginia,36.7514,-79.9524
126,17348,2024,January,186935,1159368,BASSETT FORKS,VIRGINIA,Flood,09-JAN-24 14:14:00,09-JAN-24 18:00:00,36.7464,-79.9378,36.7478,-79.9382,36.7484,-79.9378,,Heavy Rain,,1,2024-01-09,POINT (-6419998.535272961 8959926.18429464),13268,Stanleytown,VA,Virginia,36.7514,-79.9524
127,17347,2024,January,186935,1159368,BASSETT FORKS,VIRGINIA,Flood,09-JAN-24 14:14:00,09-JAN-24 18:00:00,36.7478,-79.9382,36.7478,-79.9382,36.7484,-79.9378,,Heavy Rain,,1,2024-01-09,POINT (-6419760.318340197 8960035.069668282),13268,Stanleytown,VA,Virginia,36.7514,-79.9524
128,18582,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1355,-81.1805,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6564648.697199176 9120621.888614157),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
129,18566,2024,January,186937,1158063,SANDS,NORTH CAROLINA,Flood,09-JAN-24 12:58:00,09-JAN-24 15:00:00,36.246,-81.6521,36.2466,-81.6525,36.2467,-81.6522,,Heavy Rain,,1,2024-01-09,POINT (-6555916.929695313 9193922.912476877),2272,Boone,NC,North Carolina,36.2111,-81.6669
130,18567,2024,January,186937,1158063,SANDS,NORTH CAROLINA,Flood,09-JAN-24 12:58:00,09-JAN-24 15:00:00,36.2462,-81.6517,36.2466,-81.6525,36.2467,-81.6522,,Heavy Rain,,1,2024-01-09,POINT (-6555870.974662293 9193869.321929775),2272,Boone,NC,North Carolina,36.2111,-81.6669
131,18568,2024,January,186937,1158063,SANDS,NORTH CAROLINA,Flood,09-JAN-24 12:58:00,09-JAN-24 15:00:00,36.2467,-81.6522,36.2466,-81.6525,36.2467,-81.6522,,Heavy Rain,,1,2024-01-09,POINT (-6555791.048698714 9193957.889378915),2272,Boone,NC,North Carolina,36.2111,-81.6669
132,18569,2024,January,186937,1158068,PERKINSVILLE,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 17:00:00,36.2314,-81.6468,36.2314,-81.6468,36.2319,-81.6464,,Heavy Rain,,1,2024-01-09,POINT (-6558467.819573341 9192715.969666304),2272,Boone,NC,North Carolina,36.2111,-81.6669
133,18570,2024,January,186937,1158068,PERKINSVILLE,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 17:00:00,36.2301,-81.6449,36.2314,-81.6468,36.2319,-81.6464,,Heavy Rain,,1,2024-01-09,POINT (-6558661.625759439 9192396.467054669),2272,Boone,NC,North Carolina,36.2111,-81.6669
134,18571,2024,January,186937,1158068,SANDS,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 17:00:00,36.2308,-81.6447,36.2314,-81.6468,36.2319,-81.6464,,Heavy Rain,,1,2024-01-09,POINT (-6558528.704227588 9192386.96158262),2272,Boone,NC,North Carolina,36.2111,-81.6669
135,18572,2024,January,186937,1158068,PERKINSVILLE,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 17:00:00,36.2319,-81.6464,36.2314,-81.6468,36.2319,-81.6464,,Heavy Rain,,1,2024-01-09,POINT (-6558366.874008818 9192671.006772948),2272,Boone,NC,North Carolina,36.2111,-81.6669
136,18573,2024,January,186937,1158070,SANDS,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 19:00:00,36.2483,-81.6214,36.2483,-81.6214,36.249,-81.6211,,Heavy Rain,,1,2024-01-09,POINT (-6554778.262316626 9189435.193933057),2272,Boone,NC,North Carolina,36.2111,-81.6669
137,18581,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1375,-81.1809,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6564293.002371736 9120743.98137406),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
138,18580,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1394,-81.1768,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6563841.100210246 9120195.23914339),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
139,18579,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1413,-81.1763,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6563480.834059339 9120180.6856714),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
140,18578,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1413,-81.1757,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6563465.559666521 9120091.669076763),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
141,18577,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1389,-81.1764,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6563922.37682657 9120120.197231691),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
142,18576,2024,January,186937,1158070,SANDS,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 19:00:00,36.249,-81.6211,36.2483,-81.6214,36.249,-81.6211,,Heavy Rain,,1,2024-01-09,POINT (-6554643.056661792 9189410.950035125),2272,Boone,NC,North Carolina,36.2111,-81.6669
143,18575,2024,January,186937,1158070,SANDS,NORTH CAROLINA,Flood,09-JAN-24 13:00:00,09-JAN-24 19:00:00,36.249,-81.6208,36.2483,-81.6214,36.249,-81.6211,,Heavy Rain,,1,2024-01-09,POINT (-6554636.026484917 9189366.455758663),2272,Boone,NC,North Carolina,36.2111,-81.6669
144,17354,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3137,-80.0652,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6501457.283103898 8962483.9654975),10829,Walnut Cove,NC,North Carolina,36.2938,-80.1408
145,18592,2024,January,186964,1149912,ELBA,ALABAMA,Thunderstorm Wind,09-JAN-24 06:40:00,09-JAN-24 06:40:00,31.41,-86.07,31.41,-86.07,31.41,-86.07,60.0,,,1,2024-01-09,POINT (-7575908.085324676 9829479.618154583),8220,Elba,AL,Alabama,31.4172,-86.0759
146,17355,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3122,-80.0604,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6501585.03431514 8961727.737751756),10829,Walnut Cove,NC,North Carolina,36.2938,-80.1408
147,17357,2024,January,186937,1147449,PINE HALL,NORTH CAROLINA,Flood,09-JAN-24 22:50:00,10-JAN-24 06:45:00,36.3228,-80.0385,36.3283,-80.0377,36.3228,-80.0385,,Heavy Rain,,1,2024-01-09,POINT (-6499019.430956193 8958920.817098744),10512,Madison,NC,North Carolina,36.3868,-79.975
148,18590,2024,January,186964,1149909,DOTHAN,ALABAMA,Hail,09-JAN-24 05:52:00,09-JAN-24 05:52:00,31.21,-85.4,31.21,-85.4,31.21,-85.4,2.75,,,1,2024-01-09,POINT (-7613112.127325128 9706007.339096403),636,Dothan,AL,Alabama,31.2336,-85.407
149,18589,2024,January,186964,1149908,DOTHAN,ALABAMA,Thunderstorm Wind,09-JAN-24 05:38:00,09-JAN-24 05:38:00,31.21,-85.42,31.21,-85.42,31.21,-85.42,57.0,,,1,2024-01-09,POINT (-7613304.78137473 9709651.038783591),636,Dothan,AL,Alabama,31.2336,-85.407
150,18588,2024,January,186964,1149907,RICHBURG,ALABAMA,Flash Flood,09-JAN-24 07:45:00,09-JAN-24 09:15:00,31.4101,-85.9529,31.3472,-85.962,31.4101,-85.9529,,Heavy Rain,,1,2024-01-09,POINT (-7575193.978284923 9808279.353782054),13084,New Brockton,AL,Alabama,31.3785,-85.9228
151,18587,2024,January,186964,1149907,CLINTONVILLE,ALABAMA,Flash Flood,09-JAN-24 07:45:00,09-JAN-24 09:15:00,31.4025,-85.9026,31.3472,-85.962,31.4101,-85.9529,,Heavy Rain,,1,2024-01-09,POINT (-7576475.336180728 9799115.79670471),13084,New Brockton,AL,Alabama,31.3785,-85.9228
152,18586,2024,January,186964,1149907,NEW BROCKTON,ALABAMA,Flash Flood,09-JAN-24 07:45:00,09-JAN-24 09:15:00,31.3517,-85.8971,31.3472,-85.962,31.4101,-85.9529,,Heavy Rain,,1,2024-01-09,POINT (-7587170.420950532 9797728.232515346),13084,New Brockton,AL,Alabama,31.3785,-85.9228
153,18585,2024,January,186964,1149907,TURNER CROSSROADS,ALABAMA,Flash Flood,09-JAN-24 07:45:00,09-JAN-24 09:15:00,31.3472,-85.962,31.3472,-85.962,31.4101,-85.9529,,Heavy Rain,,1,2024-01-09,POINT (-7588539.326189008 9809470.248595102),13084,New Brockton,AL,Alabama,31.3785,-85.9228
154,18584,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1373,-81.1793,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6564288.875350395 9120500.28964897),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
155,21899,2024,January,188239,1158268,(GPT)GULFPORT RGNL A,MISSISSIPPI,Thunderstorm Wind,09-JAN-24 03:18:00,09-JAN-24 03:18:00,30.41,-89.07,30.41,-89.07,30.41,-89.07,51.0,,,1,2024-01-09,POINT (-7779097.399601781 10387400.175410213),182,Gulfport,MS,Mississippi,30.4274,-89.0704
156,21903,2024,January,188233,1156400,POMPERAUG,CONNECTICUT,Flood,09-JAN-24 22:55:00,10-JAN-24 15:00:00,41.3329,-73.1165,41.3391,-73.1235,41.3393,-73.1221,,Heavy Rain,,1,2024-01-09,POINT (-5411622.753036754 8300805.971056099),3437,Derby,CT,Connecticut,41.3265,-73.0833
157,18583,2024,January,186937,1158383,WILKES CO ARPT,NORTH CAROLINA,Flood,09-JAN-24 14:00:00,09-JAN-24 17:00:00,36.1356,-81.1792,36.1389,-81.1764,36.1373,-81.1793,,Heavy Rain,,1,2024-01-09,POINT (-6564597.318762441 9120432.11202167),7997,Wilkesboro,NC,North Carolina,36.1424,-81.174
158,17370,2024,January,186937,1157251,WILKESBORO,NORTH CAROLINA,Flood,09-JAN-24 16:35:00,09-JAN-24 17:35:00,36.1527,-81.147,36.152,-81.1464,36.151,-81.1526,,Heavy Rain,,1,2024-01-09,POINT (-6560648.746134287 9116193.62703764),7142,North Wilkesboro,NC,North Carolina,36.1728,-81.139
159,17369,2024,January,186937,1157251,WILKESBORO,NORTH CAROLINA,Flood,09-JAN-24 16:35:00,09-JAN-24 17:35:00,36.1544,-81.147,36.152,-81.1464,36.151,-81.1526,,Heavy Rain,,1,2024-01-09,POINT (-6560337.955805463 9116247.20800076),7142,North Wilkesboro,NC,North Carolina,36.1728,-81.139
